SaleId,CustomerId,ProductId,Date,Quantity,NetAmount,Discount
503,C196972,P384081,2023-11-01,4,324.74,88.86
504,C247952,P155531,2024-10-08,6,5374.82,1514.8
505,C263770,P157866,2025-03-19,1,183.58,13.5
506,C221784,P382115,2024-04-27,7,5260.08,1585.64
507,C593378,P517566,2025-06-16,2,76.36,19.82
508,C189904,P835266,2024-06-02,2,1677.23,161.77
509,C424446,P566556,2025-01-25,6,5805.09,741.87
510,C982519,P676501,2024-10-18,3,158.32,29.6
511,C166307,P375734,2023-01-04,7,6067.27,319.46
512,C038689,P327724,2024-08-12,2,220.15,6.27
513,C920893,P498694,2024-12-31,3,1627.23,437.1
514,C435823,P900194,2025-03-22,6,1700.04,216.3
515,C185687,P375734,2023-09-24,3,2266.74,470.43
516,C324357,P899452,2023-07-23,2,546.02,63.12
517,C443425,P106633,2025-06-16,7,2749.05,850.07
518,C540305,P329645,2023-01-22,1,11.94,3.58
519,C843251,P649669,2025-07-17,2,1608.8,517.92
520,C067730,P436451,2024-12-19,3,2835.68,35.74
521,C355445,P201973,2024-09-06,5,2356.23,91.32
522,C133686,P375227,2024-08-03,2,832.31,2.95
523,C483909,P392619,2025-03-02,8,67.01,17.47
524,C487387,P429026,2023-08-18,4,3738.75,187.01
525,C502141,P159362,2025-02-03,8,5393.03,569.53
526,C505729,P679216,2024-09-06,4,3471.02,1149.62
527,C313678,P081878,2024-03-04,3,2096.46,238.47
528,C196874,P444405,2023-10-25,5,2121.59,132.71
529,C365319,P971430,2024-01-14,8,1704.27,37.33
530,C819934,P375734,2025-06-11,6,4140.79,1333.55
531,C512170,P490957,2024-12-31,7,4266.3,918.25
532,C185687,P065667,2023-03-16,2,102.24,16.54
533,C899814,P825163,2025-08-11,4,3805.68,507.84
534,C948746,P471980,2023-01-06,5,3818.66,551.19
535,C083929,P160288,2024-02-09,6,1854.03,63.39
536,C558653,P275389,2024-08-17,3,3352.81,233.36
537,C193198,P785818,2025-08-10,6,860.34,241.92
538,C737820,P273314,2023-11-21,7,2227.03,81.85
539,C226756,P327724,2023-02-15,3,297.24,42.39
540,C007855,P644241,2025-08-06,7,6410.17,487.91
541,C582775,P436451,2024-06-13,6,5117.19,625.65
542,C296710,P327724,2025-01-24,8,732.77,172.91
543,C081273,P883409,2025-05-23,8,2865.6,38.64
544,C808246,P676501,2023-08-24,3,186.24,1.68
545,C039728,P539972,2024-12-23,8,8301.27,1016.65
546,C487387,P275389,2024-03-28,6,5399.3,1773.04
547,C590483,P229314,2024-04-13,8,6549.29,189.51
548,C830235,P934771,2023-05-07,6,354.92,8.5
549,C635262,P885016,2025-05-04,3,789.86,182.26
550,C006026,P276820,2025-07-01,4,995.14,169.98
551,C258086,P387975,2025-02-24,3,1343.09,156.07
552,C754008,P971430,2025-02-25,8,1446.87,294.73
553,C353289,P042751,2023-10-19,2,287.82,31.46
554,C709445,P772985,2025-05-07,6,4858.88,194.26
555,C221784,P382969,2025-04-30,8,6282.35,804.45
556,C435426,P599862,2023-12-04,1,747.62,146.71
557,C377666,P722265,2025-01-19,3,1332.0,74.31
558,C438214,P899452,2023-11-27,1,247.94,56.63
559,C115823,P864947,2023-04-05,7,4645.82,316.55
560,C278352,P474352,2023-04-02,1,547.13,148.16
561,C233710,P055207,2025-03-09,7,4522.93,346.9
562,C711530,P450984,2023-05-04,5,4116.19,575.76
563,C103953,P720285,2025-07-14,3,2543.28,250.8
564,C499661,P310596,2024-06-08,4,2557.63,356.73
565,C693755,P992250,2023-10-02,7,3945.09,91.04
566,C971194,P310596,2024-09-20,3,1948.56,237.21
567,C486458,P387671,2023-02-11,6,3963.77,1274.59
568,C502993,P329645,2024-10-25,3,35.73,10.83
569,C483909,P387975,2023-03-27,5,2206.13,292.47
570,C035403,P553619,2023-11-04,3,1411.99,460.79
571,C637717,P817843,2025-05-11,4,2040.7,307.02
572,C642531,P798627,2023-02-18,2,768.24,228.6
573,C356331,P772985,2024-06-06,7,5286.61,608.72
574,C134619,P798627,2025-04-12,5,2270.64,221.46
575,C327391,P010283,2025-02-26,1,139.41,4.09
576,C177191,P222288,2023-07-03,3,453.22,121.01
577,C634806,P880163,2024-03-02,5,5281.79,449.86
578,C171072,P820680,2025-02-14,8,3879.11,716.73
579,C957181,P465110,2025-07-29,3,967.8,53.91
580,C035403,P835266,2025-06-11,2,1639.56,199.44
581,C298363,P599862,2024-02-09,2,1782.71,5.95
582,C336267,P553619,2024-04-16,7,3420.72,949.1
583,C373573,P229314,2023-11-07,6,4181.43,872.67
584,C450811,P525569,2025-04-03,5,4436.57,99.38
585,C101165,P656411,2023-07-15,2,734.06,188.12
586,C347203,P081878,2025-05-29,1,737.6,40.71
587,C870680,P934771,2024-10-27,4,215.88,26.4
588,C147751,P021683,2023-07-15,2,1639.47,133.37
589,C134619,P934771,2024-04-30,7,421.68,2.31
590,C439281,P450984,2025-01-26,8,5698.15,1808.97
591,C051929,P918103,2025-05-30,8,2592.02,444.22
592,C744441,P891377,2024-08-06,7,3636.3,46.89
593,C875935,P484060,2024-10-07,7,3341.53,1083.59
594,C487387,P721433,2024-09-02,5,5932.44,55.41
595,C385603,P229314,2024-06-09,8,6348.11,390.69
596,C955006,P107697,2023-01-20,7,1537.55,258.86
597,C580502,P627467,2023-10-02,7,6357.94,1817.22
598,C226756,P785818,2024-09-29,6,978.72,123.54
599,C181933,P918103,2023-06-15,5,1553.13,344.52
600,C819934,P116864,2024-03-24,4,3023.37,439.47
601,C659474,P029248,2025-08-01,8,4540.47,153.93
602,C001662,P055207,2024-03-02,6,3343.51,830.63
603,C247952,P710221,2023-10-17,2,19.58,3.92
604,C614032,P696956,2023-07-24,3,2173.69,387.92
605,C635024,P367946,2024-05-20,5,4025.89,250.96
606,C021889,P175136,2023-01-19,6,2121.06,599.04
607,C285751,P961816,2023-06-28,1,846.05,213.77
608,C210817,P207957,2023-04-27,4,4261.19,132.57
609,C246116,P229314,2023-09-22,6,4062.38,991.72
610,C984351,P471980,2025-02-27,5,3390.66,979.19
611,C450811,P736478,2024-09-10,2,1215.88,260.78
612,C555454,P382969,2025-05-11,2,1340.0,431.7
613,C727801,P484060,2025-04-23,1,551.99,80.17
614,C439281,P429026,2025-06-10,4,3031.68,894.08
615,C353953,P934635,2024-12-26,8,4419.27,1039.93
616,C211679,P330689,2023-06-07,6,3201.43,292.25
617,C671671,P045043,2025-05-18,4,3188.99,393.25
618,C632844,P599862,2023-09-09,8,6544.13,610.51
619,C474324,P375227,2023-03-29,5,1893.72,194.43
620,C131197,P367946,2024-01-05,4,3291.8,129.68
621,C711530,P107697,2024-03-07,4,991.11,35.41
622,C877345,P900194,2025-07-29,7,1733.77,501.96
623,C499673,P644241,2023-01-31,8,7596.59,286.93
624,C570220,P498694,2023-03-13,2,1259.82,116.4
625,C445130,P414772,2024-03-20,1,594.78,64.85
626,C691569,P661845,2025-07-13,1,125.34,40.55
627,C320275,P801232,2023-10-30,7,4586.62,512.46
628,C099135,P420341,2025-06-13,5,20.94,4.61
629,C761747,P116864,2023-01-09,5,3354.4,974.15
630,C727801,P934771,2024-12-18,7,376.7,47.29
631,C822594,P489519,2024-10-01,8,1430.39,302.09
632,C870680,P731812,2025-03-05,4,3553.66,1003.74
633,C746721,P831530,2024-07-04,6,1956.71,211.39
634,C830235,P040587,2024-06-16,5,3629.42,204.88
635,C457719,P420341,2023-11-16,6,24.86,5.8
636,C327379,P918103,2023-01-29,5,1783.16,114.49
637,C564091,P160288,2025-01-13,7,1685.04,551.95
638,C728645,P366261,2025-05-11,6,3457.89,240.15
639,C187066,P515811,2023-05-07,1,504.67,117.72
640,C923885,P944501,2023-11-02,1,409.92,52.37
641,C667686,P721433,2024-08-02,4,4370.73,419.55
642,C635262,P812662,2024-11-19,3,1461.14,317.68
643,C959512,P971430,2023-04-18,6,1137.55,168.65
644,C854339,P644241,2024-04-10,2,1898.67,72.21
645,C095923,P900194,2023-03-25,2,628.85,9.93
646,C614032,P992250,2023-08-08,8,4522.69,90.03
647,C502993,P387975,2024-02-17,7,2735.45,762.59
648,C327391,P814985,2024-10-13,7,2009.36,666.67
649,C708207,P382115,2025-01-19,7,5435.82,1409.9
650,C734353,P464335,2023-05-11,8,2737.97,592.03
651,C614032,P736478,2025-06-02,2,1220.29,256.37
652,C459725,P992250,2023-02-03,3,1321.51,408.26
653,C807420,P429026,2024-09-08,7,6680.58,189.5
654,C807420,P812662,2023-10-24,1,515.45,77.49
655,C022351,P195857,2023-11-09,6,3223.26,264.42
656,C329449,P444405,2025-03-21,3,1304.52,48.06
657,C874462,P598642,2023-02-19,5,4344.66,1241.64
658,C072630,P885016,2025-04-18,8,2590.97,1.35
659,C115823,P442180,2023-03-11,1,141.34,16.48
660,C047759,P720285,2024-08-02,8,5773.9,1676.98
661,C870685,P992250,2025-05-04,3,1400.27,329.5
662,C474324,P382969,2025-02-18,8,5904.69,1182.11
663,C808246,P722265,2023-04-02,7,2963.72,317.67
664,C752217,P029248,2024-07-07,1,446.25,140.55
665,C497757,P116216,2024-10-23,2,1603.75,443.13
666,C991202,P042751,2024-08-08,5,686.24,111.96
667,C923885,P775751,2023-03-29,4,1605.66,503.7
668,C012406,P319092,2025-02-14,1,653.92,205.74
669,C698071,P081878,2025-02-07,8,5444.06,782.42
670,C298363,P429026,2024-11-05,3,2235.93,708.39
671,C352547,P679216,2023-09-09,8,9045.72,195.56
672,C954133,P155817,2024-02-16,1,46.75,6.55
673,C295001,P465110,2024-03-23,3,915.72,105.99
674,C967323,P302996,2024-01-27,5,844.05,19.65
675,C344214,P415103,2023-06-22,5,5002.01,186.84
676,C686926,P273314,2023-06-07,5,1256.62,392.58
677,C744651,P375227,2023-03-02,6,2392.11,113.67
678,C320275,P141272,2023-11-02,7,5176.52,131.02
679,C582636,P900194,2025-07-03,6,1792.77,123.57
680,C670454,P676501,2023-07-27,4,203.45,47.11
681,C659474,P384081,2024-05-19,7,552.01,171.79
682,C435426,P366261,2023-11-22,8,4248.9,681.82
683,C370499,P306313,2023-01-30,7,1347.05,253.5
684,C298363,P826289,2024-07-21,2,1462.6,95.98
685,C296256,P040587,2023-11-08,7,4769.51,598.51
686,C325372,P428001,2023-07-28,3,2658.85,273.68
687,C456189,P841579,2024-07-04,7,4135.2,1308.28
688,C296256,P727843,2023-02-12,1,13.24,3.38
689,C121868,P934635,2024-10-30,3,2046.92,0.28
690,C370660,P908105,2024-09-04,5,2555.67,678.83
691,C063646,P442180,2025-05-12,4,538.93,92.35
692,C457719,P899452,2023-02-16,3,744.86,168.85
693,C370294,P341596,2023-11-04,2,721.07,79.07
694,C379085,P238925,2025-01-12,5,515.32,144.98
695,C527077,P464335,2025-04-01,6,1945.6,551.9
696,C538483,P835266,2025-02-09,8,6853.93,502.07
697,C064761,P155817,2023-12-16,4,188.69,24.51
698,C234661,P980619,2023-01-17,3,2506.19,483.1
699,C500265,P992250,2023-01-05,1,479.62,96.97
700,C225608,P883409,2025-07-05,8,2350.64,553.6
701,C171749,P010283,2025-03-17,2,248.35,38.65
702,C136772,P885695,2024-11-19,2,1659.72,160.64
703,C839449,P496878,2024-02-01,3,625.45,166.04
704,C347203,P373228,2023-05-08,8,501.89,51.23
705,C854339,P885695,2023-01-10,4,2964.32,676.4
706,C372107,P116216,2024-11-27,6,5846.64,294.0
707,C331341,P160288,2025-04-07,4,1203.42,74.86
708,C058454,P644241,2023-02-07,5,4320.12,607.08
709,C042388,P710221,2023-01-08,4,35.43,11.57
710,C960979,P525569,2023-04-24,5,3890.6,645.35
711,C058454,P375227,2024-07-19,4,1394.95,275.57
712,C946606,P276820,2023-06-29,2,496.9,85.66
713,C373573,P627467,2023-05-11,5,4476.54,1362.86
714,C961435,P801232,2025-01-16,5,3467.51,174.69
715,C744651,P918103,2024-12-10,5,1574.73,322.92
716,C229977,P888101,2024-03-13,1,685.54,186.06
717,C341018,P207957,2025-05-14,7,7162.31,526.77
718,C099135,P498694,2024-04-22,8,5007.42,497.46
719,C372107,P471980,2025-06-24,4,3454.83,41.05
720,C023628,P309407,2024-04-04,6,5507.91,7.11
721,C808405,P825163,2023-03-25,1,811.41,266.97
722,C645264,P517566,2023-03-18,4,182.89,9.47
723,C353289,P720285,2023-03-06,2,1849.74,12.98
724,C103953,P042751,2024-08-29,6,756.57,201.27
725,C363646,P772985,2024-04-29,4,2561.27,807.49
726,C910397,P825163,2024-06-16,4,3296.02,1017.5
727,C039459,P155531,2025-02-21,2,1937.51,359.03
728,C641038,P045043,2023-03-29,1,690.32,205.24
729,C870685,P327724,2025-06-30,2,182.12,44.3
730,C955006,P885695,2023-02-26,5,3856.05,694.85
731,C103953,P627467,2023-04-15,1,1004.59,163.29
732,C001662,P864947,2024-02-16,2,1199.01,218.81
733,C768580,P371270,2025-06-04,1,875.49,111.93
734,C134619,P201973,2025-06-20,2,895.9,83.12
735,C384514,P042751,2024-04-09,6,817.08,140.76
736,C857331,P484060,2023-01-13,2,1076.92,187.4
737,C808405,P812662,2023-05-10,5,2701.29,263.41
738,C370660,P885695,2023-07-10,4,3515.41,125.31
739,C785244,P366261,2023-05-11,5,2631.37,450.33
740,C356331,P496878,2023-11-15,3,762.32,29.17
741,C315159,P465110,2023-10-26,6,1547.75,495.67
742,C137483,P934771,2023-02-28,4,211.56,30.72
743,C558653,P676501,2024-03-08,6,357.48,18.36
744,C281961,P842673,2025-03-15,2,1204.01,112.41
745,C931205,P992250,2024-12-12,8,3921.09,691.63
746,C351396,P721433,2024-08-02,6,6078.68,1106.74
747,C135342,P980619,2023-06-16,2,1766.52,226.34
748,C003524,P785818,2023-08-13,1,154.37,29.34
749,C617080,P649669,2024-04-22,4,3999.28,254.16
750,C185687,P980619,2025-04-06,7,6616.99,358.02
751,C587602,P599862,2024-01-07,1,877.85,16.48
752,C617575,P883409,2023-04-28,3,1009.97,79.12
753,C808405,P473890,2025-07-23,6,535.85,5.95
754,C617575,P993502,2023-07-22,5,4989.3,227.1
755,C582775,P696956,2023-12-14,4,3263.03,152.45
756,C295001,P755976,2025-05-13,5,1338.77,394.63
757,C225258,P238925,2024-01-24,2,241.78,22.34
758,C527077,P800050,2024-04-12,4,2529.6,257.56
759,C333840,P375227,2024-06-23,7,2281.44,641.97
760,C370499,P429026,2023-05-28,3,2359.21,585.11
761,C854339,P309407,2024-01-23,6,5076.64,438.38
762,C877345,P841579,2025-08-01,1,629.29,148.35
763,C659474,P081878,2025-05-24,5,3123.37,768.18
764,C324357,P971430,2023-02-24,5,850.98,237.52
765,C210570,P473890,2025-06-26,8,684.61,37.79
766,C221784,P833885,2025-03-20,2,1133.5,49.52
767,C693755,P436656,2024-01-19,8,1486.92,221.64
768,C976694,P155817,2024-12-30,6,277.79,42.01
769,C345873,P785818,2024-04-30,5,785.09,133.46
770,C960979,P473890,2024-10-27,1,85.62,4.68
771,C744441,P727843,2025-06-02,4,59.9,6.58
772,C038689,P517566,2025-06-29,7,288.54,48.09
773,C378313,P065667,2024-07-17,2,114.79,3.99
774,C746721,P891377,2024-03-31,6,2975.35,181.67
775,C003524,P196667,2024-06-08,6,6163.9,734.9
776,C905579,P207957,2024-02-23,6,5265.09,1325.55
777,C446753,P908105,2024-01-27,1,617.86,29.04
778,C789728,P436451,2024-10-22,2,1742.43,171.85
779,C921714,P891377,2025-05-12,2,845.59,206.75
780,C961435,P330689,2023-05-02,2,1059.68,104.88
781,C086891,P842673,2023-12-08,4,2188.48,444.36
782,C193408,P160288,2025-02-02,5,1521.7,76.15
783,C381866,P238925,2025-05-25,5,658.89,1.41
784,C721441,P899452,2025-04-22,6,1469.64,357.78
785,C387619,P731812,2025-04-21,1,1004.91,134.44
786,C356331,P661845,2025-06-05,7,1095.16,66.07
787,C171072,P710221,2024-04-30,4,40.94,6.06
788,C434670,P196667,2025-01-09,8,8415.02,783.38
789,C746721,P327724,2025-05-16,4,404.3,48.54
790,C189904,P367946,2023-08-03,8,6073.18,769.78
791,C021889,P444405,2024-01-19,3,1157.3,195.28
792,C899595,P800050,2025-01-25,1,609.73,87.06
793,C642081,P515811,2023-12-14,4,2228.69,260.87
794,C435823,P731812,2025-02-20,5,5232.35,464.4
795,C295001,P798627,2025-03-15,1,383.52,114.9
796,C551245,P980619,2024-08-04,7,5265.83,1709.18
797,C588274,P106633,2023-03-07,7,3429.66,169.46
798,C857331,P980619,2024-08-06,8,6698.0,1273.44
799,C985574,P387671,2023-06-25,2,1451.51,294.61
800,C640228,P038166,2025-04-26,8,2188.34,14.78
801,C067730,P341596,2025-07-22,7,2601.78,198.71
802,C789728,P934635,2024-11-06,2,1209.67,155.13
803,C133686,P498694,2023-01-12,3,1895.69,168.64
804,C768580,P106633,2023-06-10,2,995.12,33.2
805,C135342,P553619,2025-01-30,2,1127.1,121.42
806,C822594,P856438,2025-06-10,4,3741.76,314.08
807,C739001,P992250,2023-06-12,5,2459.52,423.43
808,C193198,P382969,2023-10-10,4,3536.81,6.59
809,C734353,P944501,2023-03-07,7,2746.7,489.33
810,C363646,P387975,2023-12-03,8,3537.81,459.95
811,C561221,P275389,2025-01-24,2,2218.7,172.08
812,C459725,P116864,2024-12-18,5,3905.34,423.21
813,C620251,P367946,2023-09-13,3,1988.76,577.35
814,C224502,P207957,2024-04-13,7,5938.21,1750.87
815,C443425,P798627,2023-04-08,7,2879.56,609.38
816,C785244,P097562,2025-06-25,3,2597.45,190.84
817,C783807,P021683,2023-10-26,2,1463.46,309.38
818,C819855,P645373,2025-07-19,8,8244.01,944.79
819,C614303,P420341,2023-05-05,6,30.07,0.59
820,C266092,P464335,2025-02-23,6,2241.45,256.05
821,C296710,P208944,2023-08-01,1,462.09,60.37
822,C223685,P222288,2024-01-26,6,934.28,214.18
823,C808405,P525569,2023-02-08,1,850.35,56.84
824,C739001,P375734,2023-12-01,8,6414.54,884.58
825,C229883,P880163,2024-07-15,4,3767.32,818.0
826,C555454,P238925,2024-04-27,5,521.38,138.92
827,C176725,P208124,2024-09-13,2,2048.91,94.99
828,C923885,P309407,2025-01-29,7,6163.22,270.97
829,C136772,P373228,2024-11-24,5,332.43,13.27
830,C304741,P755976,2023-08-10,1,269.31,77.37
831,C934521,P645373,2024-03-28,1,908.4,240.2
832,C698071,P484060,2024-02-04,5,2809.96,350.84
833,C234661,P599862,2023-02-19,7,5059.72,1200.59
834,C920893,P195857,2025-07-19,4,2208.87,116.25
835,C687203,P598642,2023-01-29,1,1023.1,94.16
836,C854339,P627467,2023-08-14,2,1870.4,465.36
837,C680175,P414772,2025-01-11,3,1957.12,21.77
838,C356331,P772985,2025-04-15,6,4645.5,407.64
839,C147751,P081878,2024-10-01,4,2386.04,727.2
840,C752217,P201973,2023-05-04,4,1853.39,104.65
841,C285751,P155817,2023-06-27,1,47.94,5.36
842,C686939,P656411,2024-02-03,4,1632.82,211.54
843,C370499,P116216,2024-10-27,6,6073.19,67.45
844,C337780,P900194,2023-11-05,8,1927.13,627.99
845,C644249,P021683,2025-03-21,3,2491.77,167.49
846,C810458,P722265,2024-10-08,7,2725.28,556.11
847,C661082,P375734,2023-12-07,3,2302.4,434.77
848,C708207,P302996,2025-05-21,8,1358.6,23.32
849,C298363,P473890,2024-04-04,7,551.35,80.75
850,C991628,P371270,2024-05-30,1,930.0,57.42
851,C563213,P045043,2023-11-13,4,2921.39,660.85
852,C196972,P841579,2024-09-26,2,1531.98,23.3
853,C378313,P814985,2023-10-31,4,1471.18,57.98
854,C588274,P831530,2023-09-01,8,2356.54,534.26
855,C353289,P375734,2023-10-12,6,4593.52,880.82
856,C875138,P275389,2024-06-17,7,7012.06,1355.67
857,C656660,P042751,2023-08-23,6,875.77,82.07
858,C822594,P415103,2023-02-25,4,3319.36,831.72
859,C347203,P571543,2024-09-14,7,4855.82,727.94
860,C443425,P885695,2024-10-06,1,895.48,14.7
861,C513512,P341596,2023-07-17,1,336.62,63.45
862,C582636,P679216,2023-05-09,2,2210.01,100.31
863,C426280,P679216,2023-08-30,2,2064.13,246.19
864,C905579,P720285,2023-06-18,4,3497.33,228.11
865,C640228,P971430,2023-11-07,5,931.64,156.86
866,C325372,P842673,2023-10-06,8,5160.35,105.33
867,C565720,P525569,2024-01-22,3,2401.3,320.27
868,C971194,P464335,2024-09-16,7,2359.9,553.85
869,C370660,P918103,2025-02-19,7,2372.84,283.87
870,C921714,P817843,2024-09-01,3,1517.43,243.36
871,C620251,P065667,2024-01-25,8,438.79,36.33
872,C635262,P168876,2024-07-29,8,3988.71,73.05
873,C101165,P833885,2023-07-20,3,1368.1,406.43
874,C258086,P656411,2025-06-01,6,2426.63,339.91
875,C632844,P525569,2025-01-30,6,4920.55,522.59
876,C825533,P069861,2024-02-23,1,704.16,232.37
877,C923885,P776014,2025-08-12,3,3118.5,159.15
878,C181933,P065667,2025-02-28,6,310.94,45.4
879,C553918,P310596,2024-12-14,1,610.03,118.56
880,C095923,P971430,2023-09-06,8,1726.58,15.02
881,C516539,P444405,2024-12-15,3,1264.21,88.37
882,C459725,P934771,2023-09-18,4,205.81,36.47
883,C064761,P539972,2023-01-13,2,1880.49,448.99
884,C529393,P776014,2024-02-12,2,1901.84,283.26
885,C691564,P517566,2023-06-19,7,315.35,21.28
886,C588080,P428001,2024-06-29,7,5840.0,1002.57
887,C224502,P900194,2025-02-09,2,621.33,17.45
888,C047759,P116864,2025-04-13,3,2422.46,174.67
889,C527077,P525569,2024-12-16,5,4528.67,7.28
890,C456189,P382115,2023-01-02,2,1921.77,34.15
891,C347203,P367946,2024-06-21,7,5007.84,979.75
892,C224502,P207957,2023-06-24,3,2986.67,308.65
893,C042388,P375734,2023-07-22,8,6967.04,332.08
894,C728645,P727843,2024-08-03,4,63.39,3.09
895,C058008,P885016,2025-04-08,4,1212.12,84.04
896,C660655,P155531,2024-10-03,2,1797.98,498.56
897,C439281,P010283,2023-10-28,2,259.9,27.1
898,C724234,P627467,2023-12-17,1,996.89,170.99
899,C664434,P229314,2024-11-19,2,1680.7,4.0
900,C502141,P599862,2024-11-12,1,872.68,21.65
901,C698071,P599862,2024-01-20,5,3429.61,1042.04
902,C498411,P029248,2024-09-10,7,3762.0,345.6
903,C678004,P465110,2023-11-19,4,1041.81,320.47
904,C680175,P474352,2024-01-23,1,525.76,169.53
905,C351396,P330689,2023-01-04,8,3644.44,1013.8
906,C445130,P238925,2023-01-27,2,206.74,57.38
907,C007855,P971430,2024-01-13,8,1472.37,269.23
908,C642081,P992250,2024-06-11,7,3369.94,666.19
909,C500265,P155817,2023-01-18,6,249.97,69.83
910,C185687,P722265,2024-11-25,8,3531.19,218.97
911,C329449,P474352,2025-01-26,2,1269.48,121.1
912,C670326,P330689,2025-01-21,7,3776.52,299.44
913,C808405,P848742,2025-06-09,1,221.79,7.32
914,C882843,P160288,2025-05-02,8,2449.15,107.41
915,C910316,P609544,2024-05-08,4,354.85,22.99
916,C176725,P273314,2023-04-19,7,1735.49,573.39
917,C982519,P539972,2025-08-09,6,5411.41,1577.03
918,C263770,P116216,2023-08-14,5,4265.27,851.93
919,C136772,P045043,2024-11-12,3,2066.91,619.77
920,C864678,P382115,2023-04-03,6,4588.68,1279.08
921,C561221,P627467,2024-10-21,6,6346.83,660.45
922,C211686,P864947,2024-10-31,7,3959.42,1002.95
923,C246116,P835266,2023-04-29,5,4496.72,100.78
924,C013892,P465110,2025-01-28,4,1108.69,253.59
925,C226756,P812662,2024-01-12,3,1399.34,379.48
926,C063646,P319092,2025-01-24,1,792.86,66.8
927,C709445,P021683,2023-07-14,7,4684.96,1519.98
928,C403269,P162734,2025-03-27,3,227.79,34.02
929,C424446,P571543,2023-04-20,7,5570.93,12.83
930,C967282,P327724,2023-05-29,5,447.57,118.48
931,C211679,P820680,2023-05-31,5,2767.65,104.75
932,C680175,P038166,2024-09-05,6,1524.74,127.6
933,C708207,P045043,2023-10-08,8,6034.15,1130.33
934,C072630,P785818,2023-10-26,7,1267.06,18.91
935,C593378,P450984,2025-04-27,4,2957.74,795.82
936,C645264,P676501,2025-08-03,3,147.67,40.25
937,C168088,P106633,2023-11-03,3,1160.31,382.17
938,C115823,P106633,2023-12-12,7,2989.16,609.96
939,C272914,P106633,2024-02-05,2,892.62,135.7
940,C313678,P899452,2024-12-14,4,1004.74,213.54
941,C115823,P106633,2023-04-10,3,1417.76,124.72
942,C448653,P676501,2025-05-20,5,277.38,35.82
943,C233710,P319092,2023-05-21,8,5680.71,1196.57
944,C724337,P934771,2023-08-03,4,193.56,48.72
945,C672594,P373228,2024-01-06,2,114.83,23.45
946,C697485,P168876,2024-03-13,3,1170.55,352.61
947,C499661,P496878,2024-04-30,3,604.49,187.0
948,C022351,P736478,2024-10-27,6,3772.8,657.18
949,C808246,P731812,2023-09-08,1,1105.51,33.84
950,C512170,P382115,2023-11-06,3,2455.07,478.81
951,C839449,P273314,2025-03-07,8,2068.17,570.55
952,C870680,P864947,2023-10-09,8,5150.48,520.8
953,C670454,P609544,2023-03-26,2,165.81,23.11
954,C290882,P436656,2023-08-19,1,182.24,31.33
955,C047759,P553619,2023-10-08,2,1000.58,247.94
956,C698013,P776014,2024-05-10,7,7077.39,570.46
